Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
KFpMlRVtI5hsCJ+n1qwAdA,4663067217,2025-09-05T15:45:43.034Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
CjqYVl5k8tGJvs2YSHhZng,8688956899,2025-09-05T15:16:17.650Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
sElA+7M4ch3d9ALIoG8XQA,8679591452,2025-09-05T14:36:01.338Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
aOgd7Zrl8mSydvHgix8qsA,8919466273,2025-09-05T14:04:00.591Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
6gi7HUmLiidj4VyzDjdklg,4496074373,2025-09-05T13:08:27.693Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
1/L8QcXcWiV2IJqEo3Py0w,3923718149,2025-09-05T12:38:00.942Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
w551DCoMVZpQ3v2RKy2wuw,7292169491,2025-09-05T11:03:56.654Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
NxcZkt/bqDbi/ED4FeCeGA,5046190966,2025-09-05T09:12:56.189Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
QwCXI+cQvfpSPMnskY7JNg,7275346048,2025-09-05T05:40:29.060Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Ag9tp8jpkYnzRQoM837X5Q,9216123219,2025-09-05T05:30:20.365Z,Website,Null,Null,Null,5616001371,Gold And Black,Shirt,Released,4.0,5.0
y8LZ6FNG+m8RYTy1kvByqg,8721391530,2025-09-05T04:16:56.568Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
3AA+FSMcmSSDe4fWe77Fng,3053588578,2025-09-05T03:45:36.187Z,Game,920587237,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
+8ZD3wBKhXQvsamVjircQQ,7375515423,2025-09-05T02:39:40.639Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
5KGDI7ReBNr7PMwrW6VPOg,8357854876,2025-09-05T02:22:26.166Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
8p7kxPSfg/WstM33ae7TEw,5814092690,2025-09-05T00:33:04.881Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
FcejmTxjl7ToqM9L1n/kRw,6002839848,2025-09-05T00:29:23.043Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
0DrvdfLi0IS/V32NcltLMQ,8298902009,2025-09-05T00:23:35.045Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
4i1Xx9HeIdlZnuxSq7ZK5A,9111339754,2025-09-04T23:14:13.064Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
l3G5tXrcZmVvfDbHsEH1Sw,8894230649,2025-09-04T22:50:03.433Z,Website,Null,Null,Null,5613499172,Skyblue Cardigan With Tube,Shirt,Released,4.0,5.0
W3jpLLLhRVVVHEN4ScDbog,8677013960,2025-09-04T22:45:31.739Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Z9vX4gU/B5BHddTx5YCQRw,8254561011,2025-09-04T22:29:34.544Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ExQ8ekC1NfKMx/+hwwhfaA,6181618054,2025-09-04T22:13:01.804Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
lI5JsnFL3xLobyvufWwAMw,3798535104,2025-09-04T21:19:14.369Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
