Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
cTqosDc7HN8LvX7CGl0u6w,7905664984,2025-11-05T07:05:33.313Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
QMSCT89++KuooSvyetbXWg,9513794634,2025-11-05T06:21:58.112Z,Website,Null,Null,Null,5615989114,[🔥ORIGINAL🔥] Emotions,Shirt,Released,4.0,6.0
A39OP5KIXfdH7jp95xONPQ,3204726182,2025-11-05T01:28:26.564Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
JGqkEzTK5yYa8oHY7UpPmg,8898058090,2025-11-04T23:20:57.794Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
KE6M03DOnX4V1JAKOUoOtQ,5044707019,2025-11-04T22:48:39.753Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ktyL/vBs9aPEFZosXKaXpA,4793306400,2025-11-04T19:22:24.672Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
XxDKz1h0fUZK7+3s14MWXg,694036984,2025-11-04T19:04:39.473Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
42621tlJsbvAO0fbZ833eQ,5516014832,2025-11-04T18:59:18.526Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
G/IsoOwfgGoqN4U6tO28lg,2385408671,2025-11-04T18:13:11.741Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
1SqBmRD7wa5gTJeqbC7Y/A,7774068412,2025-11-04T17:57:47.654Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
NJt/sgRgPj9RzdBEujsbRA,8475098667,2025-11-04T14:27:28.643Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Y/RZ020fhKRcz2EMbUQU4Q,4063952921,2025-11-04T14:07:14.734Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
mXqtIP77tzpguW3BvxAuoA,7013645122,2025-11-04T09:55:08.491Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
